Gene_Id	Chr	Start	End	Length	Reads	TPM	ExonLength	ExonReads	ExonTPM	IntronLength	IntronReads	IntronTPM	UniqueLength	UniqueReads	UniqueTPM	UniqueExonLength	UniqueExonReads	UniqueExonTPM	UniqueIntronLength	UniqueIntronReads	UniqueIntronTPM
YOR069W	XV	453767	455794	2028	755	30.6365	2028	755	27.9366	0	0	0	1683	657	32.8175	1683	657	29.2683	0	0	0
YOR068C	XV	453868	454212	345	169	40.3114	345	169	36.7589	0	0	0	0	0	0	0	0	0	0	0	0
YOR070C	XV	455906	457819	1914	408	17.542	1914	408	15.9961	0	0	0	1914	408	17.9202	1914	408	15.9821	0	0	0
YOR071C	XV	459479	461275	1797	541	24.7748	1797	541	22.5914	0	0	0	1797	541	25.3089	1797	541	22.5717	0	0	0
YOR072W	XV	461501	461815	315	14	3.65745	315	14	3.33512	0	0	0	289	14	4.07243	289	14	3.632	0	0	0
YOR072W-A	XV	461790	462038	249	5	1.65246	249	5	1.50683	0	0	0	223	5	1.8849	223	5	1.68105	0	0	0
YOR073W	XV	464770	466542	1773	499	23.1607	1773	499	21.1196	0	0	0	1773	499	23.66	1773	499	21.1012	0	0	0
YOR074C	XV	466674	467588	915	489	43.9793	915	489	40.1035	0	0	0	715	392	46.0897	715	392	41.1051	0	0	0
YOR073W-A	XV	467389	467622	234	143	50.2899	234	143	45.858	0	0	0	34	34	84.0666	34	34	74.9749	0	0	0
YOR075W	XV	468211	469251	1041	378	29.8815	1041	378	27.2481	0	0	0	1041	378	30.5256	1041	378	27.2243	0	0	0
YOR076C	XV	469376	471619	2244	404	14.8156	2244	404	13.5099	0	0	0	2244	404	15.135	2244	404	13.4982	0	0	0
YOR077W	XV	471898	472596	699	150	17.6594	699	150	16.1031	0	0	0	699	150	18.04	699	150	16.089	0	0	0
YOR078W	XV	472724	473368	645	810	103.344	645	810	94.2367	0	0	0	645	810	105.572	645	810	94.1546	0	0	0
YOR079C	XV	473474	474415	942	459	40.098	942	459	36.5642	0	0	0	942	459	40.9624	942	459	36.5324	0	0	0
YOR080W	XV	474593	476791	2199	350	13.098	2199	350	11.9437	0	0	0	2199	350	13.3803	2199	350	11.9333	0	0	0
YOR081C	XV	476938	479187	2250	530	19.3845	2250	530	17.6762	0	0	0	2250	530	19.8024	2250	530	17.6608	0	0	0
YOR082C	XV	479295	479636	342	79	19.0091	342	79	17.3339	0	0	0	237	38	13.479	237	38	12.0213	0	0	0
YOR083W	XV	479532	480419	888	245	22.7046	888	245	20.7037	0	0	0	783	197	21.1509	783	197	18.8634	0	0	0
YOR084W	XV	480586	481749	1164	354	25.0271	1164	354	22.8215	0	0	0	1164	354	25.5667	1164	354	22.8017	0	0	0
YOR085W	XV	482032	483084	1053	1272	99.4076	1053	1272	90.647	0	0	0	1053	1272	101.551	1053	1272	90.568	0	0	0
YOR086C	XV	483218	486778	3561	2829	65.3765	3561	2829	59.615	0	0	0	3561	2829	66.7859	3561	2829	59.5631	0	0	0
YOR087W	XV	487706	489733	2028	1128	45.7722	2028	1128	41.7384	0	0	0	2028	1128	46.759	2028	1128	41.702	0	0	0
YOR089C	XV	490195	490827	633	956	124.284	633	956	113.331	0	0	0	633	956	126.963	633	956	113.232	0	0	0
YOR090C	XV	491122	492840	1719	873	41.7926	1719	873	38.1095	0	0	0	1719	873	42.6935	1719	873	38.0763	0	0	0
YOR091W	XV	493432	494469	1038	1170	92.7576	1038	1170	84.583	0	0	0	1038	1170	94.7572	1038	1170	84.5093	0	0	0
YOR092W	XV	495126	496967	1842	967	43.2014	1842	967	39.3941	0	0	0	1842	967	44.1327	1842	967	39.3598	0	0	0
YOR093C	XV	497505	502451	4947	1050	17.4666	4947	1050	15.9273	0	0	0	4947	1050	17.8431	4947	1050	15.9134	0	0	0
YOR094W	XV	502794	503345	552	333	49.6439	552	333	45.2689	0	0	0	552	333	50.7141	552	333	45.2294	0	0	0
YOR095C	XV	503551	504327	777	1084	114.807	777	1084	104.689	0	0	0	777	1084	117.282	777	1084	104.598	0	0	0
YOR096W	XV	505793	506766	974	16715	1412.24	573	16352	2141.46	401	465	8692.42	974	16715	1442.68	573	16352	2139.6	401	465	8607.16
YOR097C	XV	506977	507504	528	285	44.4193	528	285	40.5047	0	0	0	528	285	45.3769	528	285	40.4694	0	0	0
YOR098C	XV	507947	511177	3231	1387	35.3265	3231	1387	32.2132	0	0	0	3231	1387	36.088	3231	1387	32.1851	0	0	0
YOR099W	XV	511824	513005	1182	2328	162.079	1182	2328	147.795	0	0	0	1182	2328	165.573	1182	2328	147.666	0	0	0
YOR100C	XV	513294	514277	984	61	5.10147	984	61	4.65189	0	0	0	984	61	5.21145	984	61	4.64784	0	0	0
YOR101W	XV	515243	516172	930	930	82.2926	930	930	75.0403	0	0	0	930	930	84.0666	930	930	74.9749	0	0	0
YOR102W	XV	516422	516772	351	558	130.824	351	558	119.295	0	0	0	26	52	168.133	26	52	149.95	0	0	0
YOR103C	XV	516448	516840	393	549	114.958	393	549	104.827	0	0	0	68	204	252.2	68	204	224.925	0	0	0
YOR104W	XV	517641	518489	849	432	41.8733	849	432	38.1831	0	0	0	553	330	50.1663	553	330	44.7409	0	0	0
YOR105W	XV	518194	518520	327	163	41.0205	327	163	37.4054	0	0	0	31	43	116.609	31	43	103.997	0	0	0
YOR106W	XV	519120	519971	852	284	27.4309	852	284	25.0134	0	0	0	852	284	28.0222	852	284	24.9916	0	0	0
YOR107W	XV	521352	522281	930	118	10.4414	930	118	9.52124	0	0	0	930	118	10.6665	930	118	9.51295	0	0	0
YOR108W	XV	523026	524840	1815	2851	129.265	1815	2851	117.873	0	0	0	1605	2656	139.116	1605	2656	124.071	0	0	0
YOR108C-A	XV	524604	524813	210	441	172.814	210	441	157.585	0	0	0	0	0	0	0	0	0	0	0	0
YOR109W	XV	525277	528600	3324	1677	41.5177	3324	1677	37.8588	0	0	0	3324	1677	42.4127	3324	1677	37.8258	0	0	0
YOR110W	XV	528940	530247	1308	484	30.4508	1308	484	27.7672	0	0	0	1308	484	31.1072	1308	484	27.743	0	0	0
YOR111W	XV	530428	531126	699	153	18.0125	699	153	16.4251	0	0	0	699	153	18.4009	699	153	16.4108	0	0	0
YOR112W	XV	531507	533792	2286	515	18.5392	2286	515	16.9054	0	0	0	2286	515	18.9389	2286	515	16.8907	0	0	0
YOR113W	XV	534074	536818	2745	273	8.18429	2745	273	7.46303	0	0	0	2745	273	8.36072	2745	273	7.45652	0	0	0
YOR114W	XV	537569	538453	885	215	19.992	885	215	18.2301	0	0	0	885	215	20.423	885	215	18.2142	0	0	0
YOR115C	XV	538658	539464	807	1031	105.135	807	1031	95.8693	0	0	0	807	1031	107.401	807	1031	95.7858	0	0	0
YOR116C	XV	539762	544144	4383	2050	38.4896	4383	2050	35.0976	0	0	0	4383	2050	39.3193	4383	2050	35.067	0	0	0
YOR117W	XV	545028	546332	1305	2901	182.935	1305	2901	166.814	0	0	0	1305	2901	186.879	1305	2901	166.668	0	0	0
YOR118W	XV	546856	548559	1704	810	39.118	1704	810	35.6706	0	0	0	1704	810	39.9613	1704	810	35.6395	0	0	0
YOR119C	XV	548791	550245	1455	622	35.1794	1455	622	32.0791	0	0	0	1455	622	35.9378	1455	622	32.0511	0	0	0
YOR120W	XV	551113	552051	939	272	23.8377	939	272	21.7369	0	0	0	684	218	26.7932	684	218	23.8955	0	0	0
YOR121C	XV	551797	552102	306	97	26.0862	306	97	23.7873	0	0	0	51	34	56.0444	51	34	49.9833	0	0	0
YOR122C	XV	552297	552886	590	2723	379.801	381	2697	531.191	209	62	2223.71	590	2723	387.989	381	2697	530.728	209	62	2201.89
YOR123C	XV	553175	554569	1395	1404	82.8235	1395	1404	75.5244	0	0	0	1395	1404	84.609	1395	1404	75.4586	0	0	0
YOR124C	XV	554823	558641	3819	1409	30.3614	3819	1409	27.6857	0	0	0	3819	1409	31.0159	3819	1409	27.6616	0	0	0
YOR125C	XV	559029	559730	702	214	25.0863	702	214	22.8755	0	0	0	702	214	25.6271	702	214	22.8556	0	0	0
YOR126C	XV	559960	560676	717	269	30.8741	717	269	28.1532	0	0	0	717	269	31.5396	717	269	28.1287	0	0	0
YOR127W	XV	561169	564192	3024	1031	28.0568	3024	1031	25.5842	0	0	0	3024	1031	28.6616	3024	1031	25.5619	0	0	0
YOR128C	XV	564475	566190	1716	5021	240.787	1716	5021	219.567	0	0	0	1716	5021	245.978	1716	5021	219.376	0	0	0
YOR129C	XV	566876	569557	2682	415	12.7336	2682	415	11.6114	0	0	0	2682	415	13.0081	2682	415	11.6013	0	0	0
YOR130C	XV	569928	570806	879	546	51.1169	879	546	46.6121	0	0	0	879	546	52.2189	879	546	46.5715	0	0	0
tD(GUC)O	XV	571957	572028	72	13	14.8584	72	13	13.5489	0	0	0	72	13	15.1787	72	13	13.5371	0	0	0
YOR131C	XV	572181	572837	657	680	85.1735	657	680	77.6673	0	0	0	657	680	87.0096	657	680	77.5996	0	0	0
YOR132W	XV	573174	574829	1656	648	32.2015	1656	648	29.3636	0	0	0	1656	648	32.8956	1656	648	29.338	0	0	0
YOR133W	XV	575097	577625	2529	28996	943.518	2529	28996	860.367	0	0	0	2529	28996	963.858	2529	28996	859.618	0	0	0
YOR134W	XV	578563	579792	1230	68	4.54951	1230	68	4.14857	0	0	0	1230	68	4.64759	1230	68	4.14495	0	0	0
YOR135C	XV	580158	580499	342	935	224.981	342	935	205.154	0	0	0	91	218	201.39	91	218	179.61	0	0	0
YOR136W	XV	580249	581358	1110	4004	296.846	1110	4004	270.686	0	0	0	859	3288	321.782	859	3288	286.982	0	0	0
YOR137C	XV	581812	583680	1869	451	19.8577	1869	451	18.1076	0	0	0	1869	451	20.2857	1869	451	18.0919	0	0	0
YOR138C	XV	584308	586323	2016	636	25.9614	2016	636	23.6734	0	0	0	2016	636	26.521	2016	636	23.6528	0	0	0
YOR139C	XV	586949	587341	393	64	13.4013	393	64	12.2203	0	0	0	31	24	65.0838	31	24	58.0451	0	0	0
YOR140W	XV	586980	589280	2301	454	16.2368	2301	454	14.8059	0	0	0	1939	422	18.2961	1939	422	16.3174	0	0	0
YOR141C	XV	589941	592586	2646	952	29.6079	2646	952	26.9986	0	0	0	2646	952	30.2462	2646	952	26.9751	0	0	0
YOR142W	XV	593056	594045	990	1744	144.968	990	1744	132.192	0	0	0	990	1744	148.093	990	1744	132.077	0	0	0
tG(CCC)O	XV	594353	594424	72	1	1.14295	72	1	1.04223	0	0	0	72	1	1.16759	72	1	1.04132	0	0	0
YOR142W-A	XV	595111	596433	1323	2277	141.633	1323	2277	129.151	0	0	0	0	0	0	0	0	0	0	0	0
YOR142W-B	XV	595111	600379	5269	13945	217.797	5268	13945	198.64	0	0	0	3946	12019	256.056	3946	12019	228.364	0	0	0
YOR143C	XV	601382	602341	960	390	33.4314	960	390	30.4851	0	0	0	960	390	34.1521	960	390	30.4586	0	0	0
YOR144C	XV	602716	605091	2376	485	16.7979	2376	485	15.3176	0	0	0	2376	485	17.1601	2376	485	15.3042	0	0	0
YOR145C	XV	605346	606170	825	2020	201.492	825	2020	183.735	0	0	0	526	1187	189.709	526	1187	169.192	0	0	0
YOR146W	XV	605872	606177	306	1111	298.781	306	1111	272.45	0	0	0	7	27	324.257	7	27	289.189	0	0	0
YOR147W	XV	606606	608474	1869	617	27.1667	1869	617	24.7725	0	0	0	1869	617	27.7523	1869	617	24.7509	0	0	0
YOR148C	XV	608639	609196	558	336	49.5525	558	336	45.1856	0	0	0	558	336	50.6208	558	336	45.1462	0	0	0
YOR149C	XV	609837	611387	1551	431	22.8679	1551	431	20.8526	0	0	0	1551	431	23.3609	1551	431	20.8344	0	0	0
YOR150W	XV	611998	612489	492	616	103.033	492	616	93.9529	0	0	0	492	616	105.254	492	616	93.871	0	0	0
YOR151C	XV	612996	616670	3675	4000	89.5702	3675	4000	81.6765	0	0	0	3675	4000	91.5011	3675	4000	81.6054	0	0	0
YOR152C	XV	617517	618287	771	125	13.3419	771	125	12.1661	0	0	0	771	125	13.6295	771	125	12.1555	0	0	0
YOR153W	XV	619839	624374	4536	4110	74.5641	4536	4110	67.9929	0	0	0	4536	4110	76.1715	4536	4110	67.9336	0	0	0
YOR154W	XV	624728	626491	1764	510	23.7921	1764	510	21.6953	0	0	0	1764	510	24.305	1764	510	21.6764	0	0	0
YOR155C	XV	626627	627979	1353	583	35.4594	1353	583	32.3344	0	0	0	1353	583	36.2238	1353	583	32.3063	0	0	0
YOR156C	XV	628359	630539	2181	257	9.69702	2181	257	8.84244	0	0	0	2181	257	9.90606	2181	257	8.83473	0	0	0
YOR157C	XV	630965	631750	786	1845	193.168	786	1845	176.144	0	0	0	786	1845	197.332	786	1845	175.991	0	0	0
YOR158W	XV	632163	633119	957	1158	99.5766	957	1158	90.8011	0	0	0	957	1158	101.723	957	1158	90.722	0	0	0
YOR159C	XV	633281	633565	285	451	130.224	285	451	118.748	0	0	0	285	451	133.032	285	451	118.645	0	0	0
YOR160W	XV	633838	636756	2919	770	21.7079	2919	770	19.7948	0	0	0	2919	770	22.1758	2919	770	19.7776	0	0	0
YOR161C	XV	636938	638557	1620	670	34.0346	1620	670	31.0352	0	0	0	1278	592	38.9417	1278	592	34.7302	0	0	0
YOR161W-A	XV	637573	637653	81	82	83.3086	81	82	75.9667	0	0	0	0	0	0	0	0	0	0	0	0
YOR161W-B	XV	637974	638234	261	163	51.3935	261	163	46.8643	0	0	0	0	0	0	0	0	0	0	0	0
YOR161C-C	XV	639120	639266	147	11	6.15795	147	11	5.61526	0	0	0	147	11	6.2907	147	11	5.61037	0	0	0
YOR162C	XV	639559	641991	2433	383	12.9544	2433	383	11.8128	0	0	0	2433	383	13.2337	2433	383	11.8025	0	0	0
YOR163W	XV	642740	643306	567	385	55.8777	567	385	50.9533	0	0	0	567	385	57.0823	567	385	50.9089	0	0	0
YOR164C	XV	643393	644331	939	861	75.4568	939	861	68.8069	0	0	0	939	861	77.0835	939	861	68.747	0	0	0
YOR165W	XV	644565	646895	2331	1663	58.7098	2331	1663	53.5358	0	0	0	2331	1663	59.9755	2331	1663	53.4892	0	0	0
YOR166C	XV	647125	648501	1377	466	27.8492	1377	466	25.3949	0	0	0	1377	466	28.4496	1377	466	25.3728	0	0	0
YOR167C	XV	648803	649006	204	7137	2879.03	204	7137	2625.31	0	0	0	204	7137	2941.1	204	7137	2623.02	0	0	0
YOR168W	XV	649302	651731	2430	4615	156.288	2430	4615	142.515	0	0	0	2073	3839	155.683	2073	3839	138.846	0	0	0
YOR169C	XV	651375	651839	465	960	169.894	465	960	154.922	0	0	0	108	56	43.5901	108	56	38.8759	0	0	0
YOR170W	XV	651857	652162	306	162	43.5667	306	162	39.7272	0	0	0	152	69	38.1618	152	69	34.0347	0	0	0
YOR171C	XV	652009	653883	1875	953	41.8266	1875	953	38.1405	0	0	0	1721	883	43.1324	1721	883	38.4677	0	0	0
YOR172W	XV	654209	656569	2361	494	17.2184	2361	494	15.7009	0	0	0	2361	494	17.5895	2361	494	15.6873	0	0	0
YOR173W	XV	657263	658324	1062	141	10.9259	1062	141	9.96298	0	0	0	1062	141	11.1614	1062	141	9.9543	0	0	0
YOR174W	XV	658746	659600	855	491	47.2581	855	491	43.0933	0	0	0	855	491	48.2769	855	491	43.0558	0	0	0
YOR175C	XV	659814	661673	1860	1816	80.3459	1860	1816	73.2652	0	0	0	1860	1816	82.078	1860	1816	73.2013	0	0	0
YOR176W	XV	662400	663581	1182	620	43.1653	1182	620	39.3612	0	0	0	1182	620	44.0959	1182	620	39.3269	0	0	0
tV(AAC)O	XV	663811	663884	74	27	30.0257	74	27	27.3796	0	0	0	74	27	30.673	74	27	27.3557	0	0	0
YOR177C	XV	665784	667178	1395	81	4.77828	1395	81	4.35718	0	0	0	1395	81	4.88129	1395	81	4.35338	0	0	0
YOR178C	XV	667859	670240	2382	246	8.49873	2382	246	7.74975	0	0	0	2382	246	8.68194	2382	246	7.743	0	0	0
YOR179C	XV	671844	672410	567	164	23.8024	567	164	21.7048	0	0	0	567	164	24.3156	567	164	21.6859	0	0	0
YOR180C	XV	674351	675166	816	118	11.9002	816	118	10.8514	0	0	0	816	118	12.1567	816	118	10.842	0	0	0
YOR181W	XV	675938	677839	1902	631	27.3011	1902	631	24.8951	0	0	0	1902	631	27.8896	1902	631	24.8734	0	0	0
YOR182C	XV	678190	678792	603	6703	914.772	192	6397	2500.17	411	363	6620.6	603	6703	934.492	192	6397	2497.99	411	363	6555.65
YOR183W	XV	678871	679260	390	7	1.47705	390	7	1.34688	0	0	0	390	7	1.50889	390	7	1.3457	0	0	0
YOR184W	XV	679356	680543	1188	7066	489.461	1188	7066	446.326	0	0	0	1188	7066	500.012	1188	7066	445.937	0	0	0
snR36	XV	680684	680865	182	24	10.8518	182	24	9.89543	0	0	0	182	24	11.0857	182	24	9.8868	0	0	0
YOR185C	XV	681443	682105	663	186	23.0866	663	186	21.052	0	0	0	663	186	23.5843	663	186	21.0337	0	0	0
YOR186W	XV	683110	683544	435	7	1.32425	435	7	1.20755	0	0	0	225	7	2.61541	225	7	2.33255	0	0	0
YOR187W	XV	684029	685342	1314	6422	402.194	1314	6422	366.75	0	0	0	1314	6422	410.864	1314	6422	366.43	0	0	0
YOR188W	XV	685766	689179	3414	1028	24.7794	3414	1028	22.5956	0	0	0	3414	1028	25.3136	3414	1028	22.5759	0	0	0
YOR189W	XV	689623	689973	351	330	77.3691	351	330	70.5507	0	0	0	351	330	79.037	351	330	70.4892	0	0	0
YOR190W	XV	690694	692031	1338	111	6.82696	1338	111	6.22532	0	0	0	1338	111	6.97414	1338	111	6.21989	0	0	0
YOR191W	XV	692474	697333	4860	1364	23.0961	4860	1364	21.0607	0	0	0	4860	1364	23.594	4860	1364	21.0423	0	0	0
YOR192C	XV	698767	700566	1800	146	6.67484	1800	146	6.0866	0	0	0	1800	146	6.81874	1800	146	6.0813	0	0	0
YOR192C-C	XV	703987	704223	237	51	17.7085	237	51	16.1479	0	0	0	237	51	18.0903	237	51	16.1338	0	0	0
YOR192C-B	XV	704418	709731	5314	5366	83.0979	5313	5366	75.7889	0	0	0	3997	4756	100.03	3997	4756	89.2121	0	0	0
YOR192C-A	XV	708415	709731	1317	670	41.8649	1317	670	38.1754	0	0	0	0	0	0	0	0	0	0	0	0
tM(CAU)O1	XV	710200	710271	72	4	4.57181	72	4	4.16891	0	0	0	72	4	4.67037	72	4	4.16527	0	0	0
YOR193W	XV	710445	711575	1131	317	23.0652	1131	317	21.0325	0	0	0	1131	317	23.5624	1131	317	21.0142	0	0	0
YOR194C	XV	711682	712542	861	1169	111.731	861	1169	101.884	0	0	0	861	1169	114.139	861	1169	101.795	0	0	0
YOR195W	XV	712865	715330	2466	1102	36.7747	2466	1102	33.5338	0	0	0	2466	1102	37.5675	2466	1102	33.5046	0	0	0
YOR196C	XV	715592	716836	1245	1121	74.0964	1245	1121	67.5664	0	0	0	1245	1121	75.6937	1245	1121	67.5075	0	0	0
YOR197W	XV	717085	718383	1299	1356	85.9036	1299	1356	78.3331	0	0	0	1299	1356	87.7555	1299	1356	78.2648	0	0	0
YOR198C	XV	718652	720064	1413	3981	231.852	1413	3981	211.419	0	0	0	1413	3981	236.85	1413	3981	211.235	0	0	0
YOR199W	XV	720180	720509	330	266	66.3328	330	266	60.487	0	0	0	236	212	75.5175	236	212	67.3504	0	0	0
YOR200W	XV	720416	720814	399	347	71.5677	399	347	65.2606	0	0	0	0	0	0	0	0	0	0	0	0
YOR201C	XV	720469	721707	1239	1205	80.0344	1239	1205	72.9811	0	0	0	893	943	88.7736	893	943	79.1728	0	0	0
YOR202W	XV	721945	722607	663	1750	217.213	663	1750	198.07	0	0	0	619	1732	235.224	619	1732	209.784	0	0	0
YOR203W	XV	722564	722917	354	210	48.8176	354	210	44.5154	0	0	0	302	129	35.9093	302	129	32.0257	0	0	0
YOR204W	XV	722910	724724	1815	2215	100.429	1815	2215	91.5781	0	0	0	1807	2215	103.048	1807	2215	91.9034	0	0	0
YOR205C	XV	725563	727233	1671	588	28.9575	1671	588	26.4056	0	0	0	1671	588	29.5818	1671	588	26.3826	0	0	0
YOR206W	XV	727511	729643	2133	2123	81.9068	2133	2123	74.6885	0	0	0	2133	2123	83.6725	2133	2123	74.6234	0	0	0
YOR207C	XV	730007	733456	3450	2144	51.1407	3450	2144	46.6337	0	0	0	3450	2144	52.2431	3450	2144	46.5931	0	0	0
YOR208W	XV	733924	736176	2253	323	11.7978	2253	323	10.7581	0	0	0	2253	323	12.0522	2253	323	10.7487	0	0	0
YOR209C	XV	736436	737725	1290	1759	112.211	1290	1759	102.322	0	0	0	1290	1759	114.63	1290	1759	102.233	0	0	0
YOR210W	XV	738319	738531	213	1025	396.009	213	1025	361.109	0	0	0	213	1025	404.546	213	1025	360.795	0	0	0
YOR211C	XV	738923	741568	2646	1033	32.1271	2646	1033	29.2958	0	0	0	2646	1033	32.8197	2646	1033	29.2703	0	0	0
YOR212W	XV	742909	744180	1272	1648	106.618	1272	1648	97.222	0	0	0	1272	1648	108.917	1272	1648	97.1373	0	0	0
YOR213C	XV	744534	745280	747	401	44.1758	747	401	40.2827	0	0	0	747	401	45.1281	747	401	40.2476	0	0	0
YOR214C	XV	745592	746302	711	2	0.231484	711	2	0.211084	0	0	0	711	2	0.236474	711	2	0.2109	0	0	0
YOR215C	XV	746724	747281	558	539	79.4905	558	539	72.4852	0	0	0	558	539	81.2041	558	539	72.422	0	0	0
YOR216C	XV	747524	748978	1455	986	55.7667	1455	986	50.8521	0	0	0	1455	986	56.9689	1455	986	50.8077	0	0	0
YOR217W	XV	749300	751885	2586	1231	39.1733	2586	1231	35.721	0	0	0	2175	1019	39.3857	2175	1019	35.1262	0	0	0
YOR218C	XV	751475	751894	420	252	49.3756	420	252	45.0242	0	0	0	9	33	308.244	9	33	274.908	0	0	0
YOR219C	XV	752213	755008	2796	690	20.3083	2796	690	18.5185	0	0	0	2796	690	20.7461	2796	690	18.5024	0	0	0
YOR220W	XV	755327	756124	798	428	44.1369	798	428	40.2472	0	0	0	798	428	45.0884	798	428	40.2121	0	0	0
YOR221C	XV	756475	757557	1083	516	39.2087	1083	516	35.7533	0	0	0	1083	516	40.0539	1083	516	35.7221	0	0	0
YOR222W	XV	758329	759252	924	2621	233.43	924	2621	212.858	0	0	0	924	2621	238.462	924	2621	212.672	0	0	0
snR35	XV	759325	759528	204	30	12.1019	204	30	11.0353	0	0	0	204	30	12.3627	204	30	11.0257	0	0	0
YOR223W	XV	759781	760659	879	353	33.0481	879	353	30.1356	0	0	0	879	353	33.7605	879	353	30.1094	0	0	0
YOR224C	XV	760824	761264	441	1494	278.787	441	1494	254.218	0	0	0	441	1494	284.797	441	1494	253.997	0	0	0
YOR225W	XV	761391	761720	330	244	60.8466	330	244	55.4844	0	0	0	222	112	42.412	222	112	37.8252	0	0	0
YOR226C	XV	761613	762083	471	801	139.95	471	801	127.616	0	0	0	363	696	161.186	363	696	143.754	0	0	0
YOR227W	XV	762824	766564	3741	1012	22.2615	3741	1012	20.2996	0	0	0	3741	1012	22.7414	3741	1012	20.2819	0	0	0
YOR228C	XV	766868	767776	909	140	12.6743	909	140	11.5574	0	0	0	909	140	12.9476	909	140	11.5473	0	0	0
YOR229W	XV	768408	769811	1404	321	18.8148	1404	321	17.1567	0	0	0	1404	321	19.2204	1404	321	17.1417	0	0	0
YOR230W	XV	770799	772112	1314	2790	174.731	1314	2790	159.332	0	0	0	1314	2790	178.498	1314	2790	159.193	0	0	0
YOR231W	XV	772600	774126	1527	701	37.7781	1527	701	34.4488	0	0	0	1326	662	41.9699	1326	662	37.4309	0	0	0
YOR231C-A	XV	773162	773362	201	95	38.8945	201	95	35.4668	0	0	0	0	0	0	0	0	0	0	0	0
YOR232W	XV	774572	775258	687	2177	260.773	687	2177	237.791	0	0	0	687	2177	266.395	687	2177	237.584	0	0	0
YOR233W	XV	775845	778247	2403	690	23.6296	2403	690	21.5472	0	0	0	2403	690	24.139	2403	690	21.5284	0	0	0
YOR234C	XV	778554	779404	851	4950	478.67	324	4702	1089.01	527	325	4622.8	851	4950	488.989	324	4702	1088.06	527	325	4577.45
YOR235W	XV	779869	780183	315	10	2.61246	315	10	2.38223	0	0	0	237	1	0.354712	237	1	0.31635	0	0	0
snR17a	XV	780106	780595	490	58	9.74076	333	49	11.042	157	17	811.674	412	58	11.8346	319	48	11.2815	93	17	1356.8
YOR236W	XV	780905	781540	636	310	40.1112	636	310	36.5763	0	0	0	636	310	40.9759	636	310	36.5444	0	0	0
YOR237W	XV	781993	783297	1305	22	1.38731	1305	22	1.26505	0	0	0	1305	22	1.41722	1305	22	1.26395	0	0	0
YOR238W	XV	783676	784587	912	240	21.6559	912	240	19.7475	0	0	0	912	240	22.1228	912	240	19.7302	0	0	0
YOR239W	XV	784856	786743	1888	1855	80.8542	1887	1855	73.7678	0	0	0	1887	1855	82.641	1887	1855	73.7035	0	0	0
YOR241W	XV	786994	788640	1647	1310	65.4543	1647	1310	59.686	0	0	0	1647	1310	66.8654	1647	1310	59.634	0	0	0
YOR242C	XV	788741	789856	1116	64	4.71929	1116	64	4.30339	0	0	0	1116	64	4.82103	1116	64	4.29964	0	0	0
YOR243C	XV	790210	792240	2031	2006	81.2796	2031	2006	74.1166	0	0	0	2031	2006	83.0318	2031	2006	74.052	0	0	0
YOR244W	XV	792530	793867	1338	502	30.8751	1338	502	28.1541	0	0	0	1338	502	31.5407	1338	502	28.1296	0	0	0
YOR245C	XV	794075	795331	1257	428	28.0201	1257	428	25.5507	0	0	0	1257	428	28.6241	1257	428	25.5285	0	0	0
YOR246C	XV	795800	796792	993	1170	96.9611	993	1170	88.4161	0	0	0	993	1170	99.0513	993	1170	88.339	0	0	0
YOR247W	XV	797675	798307	633	5159	670.691	633	5159	611.584	0	0	0	337	2811	701.22	337	2811	625.384	0	0	0
YOR248W	XV	798012	798314	303	3095	840.579	303	3095	766.501	0	0	0	7	694	8334.61	7	694	7433.23	0	0	0
YOR249C	XV	798673	800730	2058	377	15.075	2058	377	13.7465	0	0	0	2058	377	15.4	2058	377	13.7345	0	0	0
YOR250C	XV	800969	802306	1338	290	17.8362	1338	290	16.2643	0	0	0	1338	290	18.2207	1338	290	16.2502	0	0	0
YOR251C	XV	802549	803463	915	770	69.2517	915	770	63.1487	0	0	0	915	770	70.7446	915	770	63.0936	0	0	0
YOR252W	XV	803666	804202	537	645	98.8431	537	645	90.1322	0	0	0	537	645	100.974	537	645	90.0537	0	0	0
YOR253W	XV	804376	804906	531	868	134.52	531	868	122.665	0	0	0	531	868	137.42	531	868	122.558	0	0	0
YOR254C	XV	805031	807022	1992	3191	131.825	1992	3191	120.208	0	0	0	1992	3191	134.667	1992	3191	120.103	0	0	0
YOR255W	XV	807270	808106	837	2	0.196637	837	2	0.179308	0	0	0	837	2	0.200876	837	2	0.179152	0	0	0
YOR256C	XV	808253	810682	2430	938	31.7656	2430	938	28.9662	0	0	0	2430	938	32.4504	2430	938	28.9409	0	0	0
YOR257W	XV	811007	811492	486	314	53.1685	486	314	48.4828	0	0	0	486	314	54.3147	486	314	48.4406	0	0	0
YOR258W	XV	811670	812323	654	79	9.94054	654	79	9.0645	0	0	0	654	79	10.1548	654	79	9.0566	0	0	0
YOR259C	XV	812394	813707	1314	4035	252.702	1314	4035	230.432	0	0	0	1314	4035	258.15	1314	4035	230.231	0	0	0
YOR260W	XV	813983	815719	1737	2002	94.8473	1737	2002	86.4886	0	0	0	1737	2002	96.892	1737	2002	86.4132	0	0	0
YOR261C	XV	815914	816930	1017	2847	230.371	1017	2847	210.069	0	0	0	1017	2847	235.337	1017	2847	209.886	0	0	0
YOR262W	XV	817291	818334	1044	568	44.7722	1044	568	40.8265	0	0	0	1044	568	45.7374	1044	568	40.791	0	0	0
